discriminant	field	max_head_degree	head_words
-972501027	3	8	13
-972527448	3	8	12
-972614495	3	8	10
-972701115	3	7	12
-972763355	3	6	10
-972791247	3	6	10
-972836923	3	9	10
-973065047	3	8	12
-973161079	3	9	10
-973180087	3	7	12
-973188607	3	8	12
-973236795	3	8	13
-973293035	3	9	14
-973464536	9	8	12
-973517588	3	8	10
-973615976	3	8	12
-973664071	3	7	9
-973701095	3	11	18
-973712119	3	8	10
-973766139	3	7	9
-973914499	3	8	10
-973944699	3	6	9
-973947156	3	8	12
-973995431	27	8	12
-974087663	3	8	15
-974157663	3	7	12
-974165203	3	6	10
-974208315	3	8	12
-974218120	3	8	11
-974252559	3	8	12
-974311447	3	7	12
-974545843	3	10	14
-974629555	3	7	11
-974649811	3	7	12
-974697251	9	8	12
-974740343	3	6	9
-974796439	3	10	18
-974817871	3	7	11
-974854471	3	9	15
-974872111	3	8	13
-974903419	3	8	13
-974907247	3	8	12
-975034356	3	8	13
-975105695	3	6	10
-975177923	3	8	12
-975310339	3	8	12
-975380187	3	7	12
-975642152	3	6	10
-975662516	3	5	9
-975763592	3	7	11
-975796703	9	8	10
-975830311	3	8	11
-975841771	3	7	11
-975884804	3	5	9
-975978884	3	8	11
-976098671	3	7	12
-976254439	3	8	11
-976310143	9	7	10
-976314111	3	6	10
-976359407	3	6	10
-976413176	3	8	12
-976416695	3	8	15
-976432984	3	6	10
-976491411	3	8	15
-976541044	3	8	12
-976751512	3	8	12
-976765631	3	8	10
-976767815	3	8	13
-976837431	3	11	17
-976863019	3	8	12
-977023491	9	7	12
-977106308	3	8	13
-977134216	3	7	11
-977256523	3	6	9
-977352452	27	8	12
-977458155	27	8	12
-977714708	3	6	9
-977802772	3	7	11
-977803843	3	7	12
-977945727	9	7	12
-978005991	3	7	10
-978085631	3	8	13
-978224647	3	8	13
-978298696	3	6	10
-978311011	3	8	12
-978379211	3	8	11
-978384823	81	8	12
-978398635	3	8	12
-978419499	3	8	13
-978462728	3	8	10
-978482488	3	8	10
-978588859	3	7	11
-978691476	81	8	12
-978810551	3	7	12
-978833044	3	9	16
-978882431	3	6	10
-979190799	3	6	10
-979227735	3	6	10
-979331331	3	7	10
-979436552	3	11	23
-979626839	3	8	10
-979819507	3	7	12
-979829419	3	8	13
-979911911	3	8	13
-979974023	3	6	9
-980143579	3	8	12
-980257099	3	8	12
-980494504	3	9	16
-980538344	3	7	9
-980596059	3	9	17
-980711288	3	8	13
-980725531	3	8	12
-980765891	27	7	12
-980826760	3	6	9
-980830807	3	8	14
-980909583	3	6	11
-981046867	3	6	10
-981049848	3	8	12
-981066011	3	6	11
-981265060	3	8	12
-981301208	3	8	11
-981347747	3	8	12
-981517587	3	6	10
-981593108	3	7	12
-981620695	3	5	5
-981636599	3	7	11
-981639123	3	7	12
-981710004	3	6	10
-981744295	3	7	12
-981837096	3	8	10
-981863803	3	8	10
-982009496	3	7	12
-982070203	3	7	9
-982159843	3	8	10
-982299191	3	6	10
-982350127	3	8	13
-982382628	3	7	12
-982400351	3	6	10
-982511603	3	7	12
-982568503	3	5	6
-982775047	3	7	7
-982787087	3	8	13
-982806479	3	7	11
-982852827	3	6	10
-982951719	3	8	13
-983044132	3	7	11
-983096715	3	8	13
-983273587	3	8	13
-983276180	3	6	10
-983289844	3	9	14
-983317327	3	8	12
-983349663	27	8	12
-983370568	3	8	10
-983458871	3	6	10
-983479448	3	7	12
-983628984	3	8	12
-983994760	3	8	13
-984059031	27	7	12
-984169736	3	8	12
-984180424	3	6	10
-984303627	3	6	9
-984359896	3	7	9
-984606024	3	8	13
-984644039	3	8	12
-984662827	3	9	10
-984821880	3	6	9
-984962964	3	8	12
-985017956	27	8	12
-985287912	3	7	11
-985379539	6561	8	12
-985379944	3	7	12
-985453316	3	8	12
-985621543	3	7	11
-985646840	3	6	8
-985648276	3	7	11
-985651188	3	8	13
-985780903	3	6	10
-985843128	9	6	10
-985883587	3	8	12
-985897923	3	8	12
-986057899	3	5	6
-986150903	3	8	10
-986161507	3	8	12
-986179459	3	9	13
-986183272	3	8	12
-986199287	3	8	10
-986248424	3	8	12
-986250127	3	5	6
-986382815	27	8	12
-986397535	3	5	9
-986464519	9	7	12
-986476504	3	8	13
-986509531	3	7	12
-986555723	3	6	11
-986569352	3	8	12
-986645924	3	7	11
-986675747	3	8	10
-986749860	3	8	12
-986786324	3	5	6
-986867979	3	8	12
-986930603	3	8	11
-987046067	3	6	10
-987169607	3	6	10
-987212263	3	8	10
-987289951	3	8	10
-987315479	3	6	10
-987329091	3	6	9
-987417128	3	8	12
-987442015	3	8	13
-987528059	3	8	12
-987561476	3	8	12
-987592612	3	8	14
-987772719	27	8	12
-987867259	3	7	12
-987898371	3	7	12
-987913671	3	5	5
-987914971	3	8	14
-987964007	3	8	12
-988024047	3	7	12
-988072471	3	8	12
-988124856	3	7	11
-988167931	3	5	5
-988238443	9	7	12
-988296131	3	7	12
-988365444	3	7	12
-988447540	3	6	9
-988583208	27	8	10
-988699351	3	7	11
-988744287	3	7	11
-988870451	9	9	15
-988957427	9	7	12
-989097891	3	6	10
-989233396	3	7	11
-989311983	3	8	12
-989351603	3	6	10
-989461572	3	8	11
-989706756	3	8	13
-989717444	3	8	13
-989722987	3	6	10
-990017972	3	5	6
-990243748	3	8	10
-990328436	3	8	12
-990347387	3	10	14
-990347899	3	6	10
-990425019	3	8	13
-990453831	3	8	12
-990800399	3	6	9
-990844788	3	10	13
-990849428	3	6	10
-990958907	3	8	13
-991103172	3	9	13
-991210243	3	8	10
-991226199	3	7	12
-991531299	27	8	12
-991781011	3	7	12
-991933327	3	8	10
-991949032	3	8	13
-991980247	3	8	11
-992065071	3	8	10
-992134776	3	6	9
-992233063	3	6	10
-992287799	3	7	12
-992364212	3	7	11
-992462964	3	6	9
-992564707	3	6	9
-992692795	3	9	15
-992744835	3	6	10
-992931347	3	5	9
-992977267	3	6	10
-993010807	3	8	12
-993030820	3	6	10
-993202927	3	8	10
-993312987	3	7	11
-993417415	3	6	10
-993497163	3	7	9
-993577115	3	8	10
-993579351	3	8	10
-993611591	3	8	12
-993827444	3	8	12
-994072052	3	8	10
-994223155	9	8	12
-994250119	3	5	6
-994260547	3	6	10
-994471615	81	8	12
-994479223	3	8	10
-994508167	3	8	17
-994511983	3	8	10
-994569871	3	8	10
-994643043	3	6	9
-994718680	3	8	12
-994813752	3	8	13
-995051427	3	8	12
-995097515	3	6	9
-995178119	3	8	13
-995188679	27	8	12
-995233231	3	6	10
-995276703	9	8	12
-995516664	3	7	12
-995519351	3	6	10
-995747995	3	7	12
-995934203	3	8	12
-995936180	3	8	12
-995950651	3	5	9
-995983747	3	6	10
-996095811	3	6	10
-996140543	3	7	12
-996452911	3	6	10
-996480599	3	8	17
-996692791	3	8	14
-996758963	3	8	12
-996764903	3	8	10
-996813172	3	7	11
-996946751	3	8	12
-997034916	81	8	12
-997041092	3	6	10
-997145791	3	7	11
-997156751	3	5	6
-997224251	9	8	13
-997275431	3	7	10
-997275896	3	8	13
-997770115	3	6	9
-997862063	3	8	10
-997964040	3	6	10
-997996587	3	6	10
-998089779	3	8	10
-998122835	3	6	10
-998137027	3	8	10
-998161915	3	9	15
-998177988	3	6	10
-998224531	3	8	10
-998310088	3	7	12
-998323591	3	7	12
-998325163	3	6	10
-998611032	3	8	12
-998669399	3	8	13
-998683303	27	8	10
-998719240	3	8	12
-998786392	3	6	10
-998958484	3	8	11
-998987695	3	7	11
-999009411	243	8	12
-999067395	3	8	10
-999412567	3	8	12
-999418679	3	8	10
-999585268	3	8	11
-999593108	3	10	20
-999631591	3	8	11
-999842216	3	9	13
-999923207	3	7	11
-999990363	3	6	10
-1000114823	3	7	11
-1000230135	3	8	12
-1000237659	3	7	10
-1000260916	3	7	11
-1000352083	3	6	10
-1000369428	9	6	10
-1000488436	3	7	11
-1000715032	9	9	13
-1000719988	3	8	12
-1000758548	3	7	12
-1000774808	3	8	12
-1000877423	3	8	12
-1000954571	3	8	10
-1000976836	81	8	12
-1001081903	3	8	11
-1001113339	3	8	13
-1001131588	3	8	10
-1001185556	3	8	10
-1001260135	3	8	13
-1001291784	3	7	9
-1001300071	3	8	10
-1001376767	3	8	10
-1001459896	3	8	12
-1001505227	3	8	13
-1001578792	3	8	14
-1001655716	3	8	12
-1001788139	3	6	9
-1001851508	3	8	10
-1001993080	3	6	10
-1002037112	3	5	5
-1002222947	3	8	11
-1002289480	3	8	12
-1002361823	3	8	13
-1002439095	3	8	13
-1002466824	3	7	11
-1002726312	3	6	10
-1002748004	3	8	12
-1002875835	3	8	12
-1002878840	9	7	12
-1003015955	3	8	10
-1003177736	3	10	15
-1003368280	3	6	10
-1003444763	3	7	11
-1003452308	3	8	10
-1003510955	3	8	13
-1003512783	3	8	12
-1003550971	3	6	10
-1003674019	3	8	12
-1003685187	3	8	12
-1003773992	3	5	6
-1003805531	3	8	10
-1003889863	3	6	8
-1003913043	3	8	10
-1003962839	3	6	10
-1004111060	3	5	6
-1004166527	3	8	13
-1004236627	3	6	9
-1004306932	3	5	6
-1004331127	3	6	10
-1004384851	3	8	10
-1004449112	3	7	8
-1004549691	81	8	12
-1004577032	9	9	13
-1004698219	3	10	16
-1004713951	27	8	12
-1004819764	3	8	10
-1004955448	3	8	12
-1004955963	27	8	12
-1005095479	3	8	13
-1005202039	3	8	12
-1005322271	3	8	11
-1005509443	3	7	11
-1005649944	3	7	7
-1005707315	3	6	9
-1005785972	3	8	13
-1005855387	9	7	12
-1005868356	3	8	11
-1005912907	3	8	12
-1005976132	3	8	12
-1006011940	3	8	12
-1006062467	9	8	13
-1006204547	3	6	10
-1006235699	3	7	12
-1006255144	3	8	10
-1006459283	3	7	12
-1006480631	9	7	12
-1006571476	3	7	11
-1006606723	3	5	9
-1006651727	3	8	10
-1006959047	3	7	11
-1006966319	3	7	12
-1006979320	3	6	10
-1007023999	3	6	10
-1007087028	3	8	17
-1007187908	3	8	13
-1007263271	3	8	13
-1007351363	3	6	9
-1007404264	3	7	12
-1007517032	3	8	10
-1007595188	3	8	10
-1007634739	3	7	11
-1007650964	3	7	9
-1007739903	3	8	13
-1007753711	3	8	10
-1007812095	3	5	9
-1007893320	3	8	13
-1008019987	3	6	8
-1008098011	3	6	11
-1008482035	3	8	12
-1008505787	3	8	14
-1008611063	3	6	10
-1008772607	3	6	10
-1008914564	3	8	13
-1008930927	3	8	12
-1008940699	3	8	10
-1009055599	3	7	12
-1009284312	3	8	13
-1009428772	3	6	10
-1009494147	3	8	12
-1009592563	3	7	12
-1009627247	3	8	14
-1009710383	3	7	12
-1009743143	3	8	12
-1009775204	729	8	12
-1009881604	3	8	10
-1010014831	3	7	12
-1010038295	3	11	21
-1010059476	3	5	9
-1010133928	3	8	13
-1010173796	3	8	12
-1010312884	3	8	11
-1010390151	3	7	9
-1010395252	3	7	11
-1010398399	3	8	10
-1010454899	3	7	11
-1010618084	3	8	12
-1010620319	3	6	10
-1010621540	9	9	13
-1010647304	3	7	9
-1010671352	3	6	10
-1010723204	3	5	6
-1010741972	3	8	12
-1010850319	3	8	13
-1010958596	3	7	12
-1010966791	3	8	10
-1011129620	9	8	12
-1011160967	3	6	10
-1011194356	3	7	7
-1011202163	3	5	8
-1011230943	3	8	12
-1011296132	3	6	10
-1011415783	3	8	10
-1011482131	3	9	16
-1011589203	3	8	10
-1011663220	3	8	12
-1011687555	3	11	13
-1011896699	3	8	10
-1012023239	3	8	12
-1012025271	3	8	12
-1012075611	3	6	10
-1012454851	3	7	9
-1012465887	3	6	10
-1012481795	3	8	10
-1012602859	27	8	12
-1012725687	3	7	11
-1012816164	3	8	12
-1013068651	3	8	10
-1013113103	3	8	12
-1013229016	3	8	12
-1013444455	3	8	12
-1013672095	3	8	11
-1013675835	9	7	12
-1013761471	3	5	9
-1013766551	9	8	12
-1013794167	3	8	11
-1013816067	27	8	12
-1013887867	9	9	13
-1014143812	3	7	12
-1014178991	27	8	12
-1014205912	3	6	9
-1014216395	3	5	6
-1014217799	3	6	10
-1014238787	3	8	14
-1014417003	3	8	10
-1014491667	3	9	16
-1014505059	3	6	10
-1014590164	9	8	13
-1014591736	3	7	12
-1014725976	9	8	10
-1014736532	3	8	10
-1014742531	3	8	13
-1014927287	81	8	12
-1014934447	3	7	11
-1015089227	3	8	14
-1015115416	3	8	11
-1015206251	3	11	19
-1015373188	3	7	10
-1015387343	3	7	7
-1015509464	3	7	12
-1015547492	3	8	13
-1015549336	3	8	10
-1015583172	3	5	6
-1015776967	3	8	10
-1015828919	3	8	12
-1015836027	3	6	10
-1015881599	3	6	10
-1015937812	3	6	10
-1015960459	3	7	12
-1016079160	3	8	14
-1016099643	3	6	10
-1016105659	3	6	9
-1016233355	3	6	9
-1016422676	3	6	10
-1016546243	3	9	13
-1016792916	3	6	10
-1016901592	3	7	11
-1016960056	3	7	12
-1017078456	27	8	12
-1017191371	3	8	12
-1017377747	3	8	10
-1017410543	3	8	10
-1017468920	3	5	9
-1017688883	3	6	10
-1017701687	9	7	12
-1017780971	3	6	10
-1017889192	3	9	18
-1018069823	3	6	10
-1018139143	81	8	12
-1018169563	3	6	9
-1018455092	3	6	10
-1018548532	3	5	9
-1018649767	3	8	13
-1018670243	3	6	10
-1018871283	9	7	11
-1018918547	3	6	10
-1018957191	3	8	13
-1019048068	3	8	10
-1019309791	3	8	10
-1019510515	9	7	12
-1019579523	3	8	14
-1019642491	3	8	15
-1019736196	3	8	10
-1019798107	3	8	13
-1019803695	3	7	12
-1019966719	9	8	10
-1019976691	3	8	12
-1020019603	3	6	9
-1020187195	3	7	12
-1020197796	3	6	9
-1020325827	3	8	12
-1020368083	3	6	10
-1020390820	3	8	10
-1020616847	3	6	10
-1020673988	27	8	12
-1020925691	3	7	11
-1020953379	3	9	14
-1020994163	3	8	12
-1021083816	3	6	10
-1021170040	3	7	12
-1021202587	3	8	12
-1021207295	3	6	10
-1021222239	3	7	11
-1021357284	3	8	12
-1021445419	3	6	10
-1021485271	3	6	10
-1021563704	27	7	12
-1021609508	3	8	13
-1021647983	3	6	10
-1021681879	3	6	8
-1021783927	3	8	10
-1021950692	27	7	12
-1022005579	3	7	11
-1022210187	9	8	13
-1022386936	3	8	12
-1022472103	3	7	10
-1022554283	3	7	12
-1022606699	3	8	13
-1022616551	3	8	10
-1022625515	3	6	10
-1022639647	3	8	12
-1022640539	27	7	12
-1022868647	3	8	12
-1022879204	3	8	10
-1023080372	3	8	11
-1023132347	3	8	10
-1023312712	3	8	12
-1023337144	3	8	12
-1023597947	3	7	12
-1023641576	3	7	7
-1023647987	3	8	13
-1023698707	27	8	12
-1023732392	3	8	15
-1023745459	3	7	12
-1023815919	3	7	12
-1023946055	3	8	12
-1024006547	3	8	10
-1024114996	3	8	13
-1024136436	3	4	4
-1024138435	3	8	10
-1024630771	3	8	10
-1024643783	3	5	9
-1024699704	3	7	10
-1024846331	3	8	13
-1024852891	3	6	8
-1024893715	3	8	13
-1024970711	3	8	13
-1025186815	3	8	11
-1025202003	3	8	12
-1025244484	9	9	15
-1025253211	3	8	11
-1025442491	3	6	10
-1025591863	3	6	9
-1025657572	3	7	10
-1025763956	3	7	12
-1025940371	81	7	12
-1025988635	3	7	11
-1026000647	27	8	12
-1026153496	3	7	11
-1026167719	3	8	14
-1026212131	3	8	10
-1026383727	3	8	12
-1026393320	3	5	6
-1026403960	3	8	12
-1026466979	3	8	10
-1026526276	3	7	11
-1026745807	3	8	10
-1026891811	9	8	12
-1026895071	3	7	12
-1026902567	9	7	12
-1026947364	9	7	12
-1026984731	3	8	12
-1027527211	3	6	10
-1027746536	3	6	10
-1027851956	9	5	6
-1027886404	3	8	11
-1027886851	3	8	10
-1027929335	3	7	12
-1028188056	3	8	12
-1028282179	3	8	12
-1028540696	3	6	9
-1028545631	3	8	10
-1028696467	3	8	12
-1028731399	3	8	10
-1028738003	9	5	6
-1028753707	3	8	13
-1028781716	3	7	12
-1028893640	3	6	10
-1028961544	3	6	10
-1029105411	3	8	10
-1029136719	3	7	11
-1029164244	3	6	10
-1029165720	3	8	13
-1029224863	3	6	10
-1029340003	3	8	13
-1029550407	3	7	9
-1029811623	3	8	13
-1029910627	3	8	10
-1029927144	3	8	10
-1029996635	3	8	14
-1030095604	3	8	12
-1030126483	9	9	13
-1030184059	3	8	12
-1030190183	3	8	10
-1030243035	3	6	10
-1030445940	3	6	10
-1030446120	3	8	13
-1030615003	3	8	15
-1030669252	9	8	13
-1031032807	3	8	13
-1031087451	3	8	13
-1031170279	3	8	12
-1031184152	3	6	10
-1031220232	3	7	11
-1031291347	3	8	13
-1031392931	3	7	12
-1031500735	3	7	9
-1031645911	3	6	9
-1031668788	3	6	10
-1031669336	3	8	10
-1031814276	3	8	12
-1031860564	3	8	11
-1032169047	3	8	13
-1032215912	3	8	12
-1032239748	3	7	10
-1032244616	3	8	12
-1032287407	3	8	13
-1032297476	3	6	10
-1032329683	27	8	12
-1032669384	3	6	10
-1032735135	3	6	10
-1032866911	3	7	12
-1032886787	3	8	10
-1032915047	3	8	11
-1032994632	9	8	13
-1033063459	3	6	10
-1033253023	3	8	10
-1033287047	27	7	12
-1033289639	3	8	11
-1033458260	3	6	10
-1033511507	3	8	10
-1033573099	3	6	10
-1033627927	3	8	17
-1033699739	3	8	13
-1033707511	3	8	12
-1033898323	3	8	10
-1033935016	3	6	10
-1033977859	9	7	12
-1034063767	3	7	12
-1034203487	3	8	12
-1034364035	9	7	12
-1034380047	3	6	10
-1034383827	3	5	5
-1034403135	9	6	10
-1034424584	9	6	10
-1034570504	9	8	12
-1034578196	3	7	11
-1034600999	3	6	10
-1034645483	3	8	13
-1034702987	3	6	9
-1034728376	3	8	13
-1034757083	3	6	10
-1034788115	3	8	10
-1034996932	3	8	13
-1035034388	3	7	11
-1035044643	3	8	13
-1035137935	3	4	5
-1035272895	3	10	15
-1035330495	3	8	13
-1035349863	3	8	10
-1035561999	3	8	13
-1035588696	3	7	10
-1035590707	3	8	13
-1035661192	3	7	12
-1035740931	27	8	12
-1035867947	3	8	10
-1036147263	3	8	10
-1036204683	3	8	13
-1036208740	3	8	13
-1036328995	3	8	12
-1036348003	3	8	12
-1036373204	3	8	10
-1036412903	3	7	12
-1036421527	3	11	20
-1036478296	3	5	9
-1036510891	3	8	14
-1036690539	3	7	11
-1036783563	3	7	11
-1036889567	3	6	9
-1037017192	3	7	12
-1037063731	9	8	10
-1037066984	3	6	10
-1037184455	3	8	12
-1037207111	3	7	9
-1037298084	9	8	12
-1037329439	9	8	12
-1037354232	3	8	12
-1037405047	3	8	10
-1037455527	3	7	9
-1037460115	3	8	13
-1037739588	3	8	12
-1037863160	3	8	12
-1037881812	3	8	12
-1037998319	3	8	10
-1038016743	3	8	13
-1038018103	3	8	13
-1038023220	3	5	6
-1038308360	3	7	11
-1038411123	3	8	10
-1038438715	3	6	10
-1038522559	9	9	13
-1038555448	3	5	9
-1038676772	3	11	18
-1038824836	3	6	9
-1038895723	3	8	12
-1039111563	3	5	9
-1039120359	3	8	10
-1039243972	3	6	11
-1039356331	3	8	11
-1039365543	3	5	6
-1039454472	3	6	9
-1039606031	3	7	11
-1039612979	3	7	9
-1039630195	3	8	10
-1039705780	3	8	12
-1039769880	3	8	13
-1040157876	3	8	10
-1040193496	3	8	13
-1040208683	3	8	13
-1040272628	3	8	11
-1040548036	3	5	6
-1040574484	3	7	11
-1040858039	3	6	10
-1040864311	3	6	10
-1040970244	3	8	12
-1041018936	3	6	10
-1041089768	3	8	12
-1041220767	3	8	11
-1041222163	3	6	10
-1041342851	3	8	10
-1041345384	3	8	15
-1041347604	3	6	10
-1041350676	3	8	10
-1041412836	27	8	12
-1041439871	3	6	10
-1041535243	3	6	10
-1042058191	3	7	12
-1042114136	9	8	12
-1042233447	3	7	11
-1042308735	3	7	12
-1042349599	3	10	16
-1042354307	3	9	15
-1042460040	3	8	13
-1042528443	3	8	10
-1042735267	3	8	12
-1042739519	3	10	19
-1042858520	3	7	11
-1042920251	3	8	12
-1043029364	3	8	10
-1043182216	3	8	12
-1043190435	81	8	12
-1043298355	3	6	10
-1043306823	3	8	11
-1043344767	9	9	13
-1043408963	3	8	11
-1043481847	9	8	12
-1043870980	3	8	12
-1043913839	3	8	13
-1043934415	3	8	10
-1044036292	3	8	10
-1044141191	3	8	14
-1044163039	81	8	12
-1044255544	27	8	12
-1044311351	3	6	10
-1044372836	3	5	5
-1044374991	3	7	11
-1044491559	3	8	12
-1044602392	3	8	11
-1044602947	3	8	10
-1044635752	3	8	10
-1044674052	3	6	9
-1044725127	6561	8	12
-1044874283	3	8	13
-1044916791	3	8	12
-1044951528	3	8	11
-1044976227	3	5	9
-1045013624	3	6	9
-1045115971	3	6	10
-1045141547	3	8	12
-1045213608	3	8	13
-1045217659	3	8	13
-1045399727	3	8	10
-1045450315	9	7	12
-1045603119	3	8	10
-1045607683	9	8	12
-1045751899	3	6	10
-1045922359	3	8	10
-1046118583	3	6	10
-1046317971	3	6	9
-1046550280	3	6	10
-1046576723	3	6	10
-1046689172	9	7	12
-1046765327	3	8	13
-1046767723	3	6	10
-1046991155	3	11	11
-1047010427	9	8	12
-1047145619	9	7	12
-1047265016	3	6	10
-1047285343	3	8	13
-1047323279	3	6	10
-1047559947	3	8	15
-1047612340	3	8	11
-1047654599	3	7	11
-1047695603	3	9	15
-1047719683	3	8	13
-1047787035	3	8	10
-1047805907	3	8	13
-1047865611	3	6	11
-1047983331	3	7	12
-1048062403	3	7	12
-1048096707	3	8	12
-1048198579	3	7	12
-1048234379	3	6	10
-1048303304	3	8	12
-1048308920	3	8	12
-1048338831	3	6	9
-1048657796	3	7	12
-1048709823	3	8	10
-1048720459	3	8	12
-1048817524	3	8	12
-1048825379	9	9	15
-1048881959	3	8	10
-1048937515	3	7	12
-1048952479	3	6	9
-1048953947	3	8	10
-1048969947	81	8	12
-1049008456	3	9	15
-1049219979	3	7	11
-1049283059	3	8	13
-1049361320	3	6	10
-1049464532	3	7	11
-1049528995	3	6	10
-1049600883	3	8	12
-1049668195	3	8	15
-1049770623	3	8	10
-1049820359	3	6	10
-1049946728	3	8	12
-1050375587	3	8	12
-1050444307	3	6	9
-1050475267	3	8	13
-1050571363	9	8	13
-1050613439	3	8	15
-1050684091	3	7	10
-1050703748	3	6	9
-1050704543	3	7	10
-1051007467	3	7	11
-1051024132	3	7	11
-1051034120	9	8	12
-1051040815	3	6	10
-1051066523	3	11	18
-1051196071	3	6	10
-1051306052	3	8	12
-1051352596	3	8	10
-1051727323	3	7	11
-1051772307	3	6	10
-1051829347	27	8	12
-1051879143	3	6	10
-1051945331	3	7	12
-1052119931	3	8	10
-1052153435	3	6	10
-1052197784	3	9	13
-1052234351	3	7	11
-1052257672	9	7	12
-1052351935	3	5	9
-1052423592	3	7	12
-1052466159	3	7	12
-1052490772	3	6	10
-1052507192	3	8	12
-1052680639	3	7	12
-1052690543	3	8	12
-1052738787	3	8	10
-1052880632	3	10	19
-1053023988	3	11	13
-1053031171	3	8	13
-1053045527	3	8	10
-1053079935	3	8	12
-1053094227	3	6	10
-1053101827	3	8	13
-1053165876	3	7	11
-1053270683	3	6	10
-1053367364	3	6	9
-1053571451	9	7	12
-1053693528	3	6	9
-1053723911	3	7	9
-1054037067	3	8	12
-1054255127	3	7	11
-1054308955	27	7	12
-1054379780	3	8	14
-1054399751	3	8	12
-1054455691	3	6	9
-1054555012	3	6	8
-1054610004	3	8	13
-1054684067	3	6	10
-1054684571	3	8	10
-1054889668	3	6	10
-1054896751	81	8	12
-1055040863	3	8	10
-1055064523	3	6	10
-1055146424	3	7	10
-1055150123	3	7	12
-1055228135	3	6	10
-1055262927	3	8	10
-1055279851	3	6	10
-1055337871	3	8	10
-1055556264	9	7	12
-1055622311	3	8	13
-1055730871	3	8	12
-1056009711	27	7	12
-1056051496	3	7	11
-1056196587	3	8	10
-1056197224	3	8	12
-1056294343	3	7	9
-1056409711	3	8	13
-1056463543	3	8	13
-1056509743	3	7	12
-1056664212	3	8	13
-1056713848	3	6	10
-1056782643	3	6	9
-1056790751	3	8	10
-1056833067	3	6	10
-1057013587	729	8	12
-1057087447	3	8	12
-1057201863	3	5	6
-1057285911	3	8	12
-1057353044	3	8	10
-1057375828	3	7	13
-1057426923	3	5	6
-1057453464	3	7	11
-1057492443	3	6	9
-1057510759	3	6	9
-1057522308	3	8	10
-1057765640	9	8	12
-1057766487	3	8	10
-1057784871	3	8	13
-1057837147	3	7	12
-1057935999	3	11	18
-1057946035	3	8	12
-1057977671	3	7	12
-1058015107	3	8	10
-1058078195	3	8	13
-1058199547	3	8	12
-1058207779	9	8	10
-1058296836	3	9	13
-1058350027	3	8	11
-1058358468	3	9	16
-1058367188	27	8	12
-1058385471	3	8	13
-1058471108	3	5	9
-1058549731	3	8	10
-1058567947	3	8	10
-1058621919	3	7	12
-1058720907	3	8	10
-1058770363	3	7	11
-1058774804	3	9	15
-1058802728	3	8	13
-1058832004	243	8	12
-1059211528	3	7	12
-1059317911	3	8	11
-1059452759	3	8	12
-1059524295	3	7	12
-1060003460	3	6	10
-1060101811	3	8	11
-1060104271	3	6	10
-1060147231	3	8	13
-1060496103	3	5	6
-1060673051	3	7	11
-1060727252	3	8	12
-1061193467	3	7	11
-1061222531	81	8	12
-1061277331	3	8	13
-1061363992	9	9	15
-1061364479	3	6	10
-1061472467	3	8	12
-1061530683	3	8	12
-1061578003	27	8	12
-1061666355	3	8	10
-1061785747	3	5	6
-1061866248	3	9	18
-1061878863	3	8	10
-1062161864	3	7	11
-1062248219	3	6	10
-1062320903	3	8	12
-1062447899	3	8	12
-1062453203	3	7	11
-1062453919	3	6	9
-1062662696	3	8	10
-1062686343	3	8	12
-1062795683	3	6	10
-1062881032	3	8	13
-1063329412	3	7	12
-1063387347	3	8	12
-1063473384	3	6	10
-1063483752	3	7	12
-1063760815	3	8	12
-1063780111	3	6	9
-1063780660	3	8	10
-1063837839	3	8	10
-1063882664	81	8	12
-1063952216	3	8	10
-1064120687	3	8	13
-1064347095	3	8	13
-1064356447	3	8	12
-1064399496	27	8	12
-1064485699	3	6	10
-1064496215	3	6	10
-1064580603	3	6	9
-1064596155	3	6	10
-1064876872	3	8	12
-1065059187	3	6	11
-1065091348	3	8	10
-1065094687	3	7	12
-1065136424	3	8	13
-1065148079	3	8	12
-1065216155	3	8	9
-1065326564	3	7	12
-1065366111	9	8	10
-1065611227	3	6	10
-1065681476	3	6	9
-1065726643	3	6	10
-1065893583	9	9	15
-1066337571	9	8	12
-1066383295	3	8	11
-1066534887	3	8	12
-1066703567	3	6	10
-1066736211	3	7	11
-1067026651	3	9	13
-1067241576	3	7	11
-1067262303	3	6	10
-1067295923	3	8	11
-1067392468	3	7	12
-1067450984	9	7	12
-1067509487	3	8	12
-1067518871	3	8	14
-1067558543	3	8	12
-1067632015	81	8	12
-1067680931	3	8	13
-1067707912	3	6	10
-1067766891	3	8	15
-1067783307	3	7	11
-1067857604	2187	8	12
-1068282003	9	6	10
-1068415135	3	7	9
-1068424904	3	7	12
-1068593160	81	8	12
-1068691787	3	8	12
-1068701243	3	8	12
-1068876695	3	8	12
-1068877651	3	6	10
-1068949231	3	8	13
-1068993571	3	8	13
-1069060791	3	8	13
-1069064308	729	8	12
-1069082863	3	9	15
-1069414887	3	6	10
-1069440303	3	6	10
-1069469827	3	8	12
-1069564135	3	6	10
-1069599407	3	8	12
-1069788152	3	7	11
-1069804779	3	5	6
-1069857060	243	8	12
-1069878164	3	8	12
-1069921687	3	8	12
-1069939803	3	9	13
-1070142767	3	8	12
-1070420339	3	8	10
-1070500751	9	8	13
